CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees,Day,Month,Year
2011-11-21,16.0,13.0,10.0,10.0,9.0,8.0,100.0,83.0,59.0,1013,1012,1011,10.0,10.0,10.0,13,6,23.0,0.0,3.0,Rain,312,21,November,2011
2011-11-22,12.0,11.0,10.0,10.0,9.0,8.0,100.0,90.0,77.0,1018,1014,1011,10.0,10.0,10.0,11,3,,0.0,5.0,Rain,340,22,November,2011
2011-11-23,17.0,13.0,9.0,9.0,8.0,5.0,94.0,73.0,52.0,1027,1023,1019,10.0,10.0,10.0,21,10,,0.0,5.0,Rain,22,23,November,2011
2011-12-02,10.0,8.0,5.0,7.0,3.0,-1.0,93.0,73.0,47.0,1023,1019,1017,10.0,10.0,7.0,27,11,29.0,0.0,3.0,Rain,329,2,December,2011
2011-12-05,13.0,7.0,0.0,7.0,3.0,-1.0,100.0,84.0,58.0,1024,1023,1021,10.0,7.0,4.0,21,3,,0.0,3.0,Fog,306,5,December,2011
2011-12-07,11.0,6.0,1.0,6.0,3.0,1.0,100.0,93.0,66.0,1032,1030,1029,10.0,4.0,0.0,11,3,32.0,0.0,4.0,Fog,153,7,December,2011
2011-12-08,15.0,7.0,-1.0,7.0,3.0,-1.0,100.0,88.0,42.0,1031,1029,1026,10.0,5.0,0.0,8,3,,0.0,1.0,Fog,13,8,December,2011
2011-12-09,10.0,5.0,0.0,6.0,3.0,0.0,100.0,91.0,71.0,1027,1023,1021,9.0,5.0,1.0,10,5,,0.0,3.0,Fog,45,9,December,2011
2011-12-10,5.0,4.0,3.0,4.0,4.0,3.0,100.0,99.0,93.0,1022,1020,1019,5.0,2.0,0.0,11,3,,0.0,6.0,Fog-Rain,166,10,December,2011
2011-12-16,13.0,9.0,6.0,10.0,6.0,3.0,88.0,80.0,54.0,1028,1021,1016,10.0,10.0,6.0,50,23,80.0,0.0,3.0,Rain,237,16,December,2011
2012-01-15,4.0,0.0,-3.0,4.0,0.0,-4.0,100.0,94.0,87.0,1021,1018,1014,8.0,4.0,1.0,8,2,,0.0,5.0,Fog,5,15,January,2012
2012-01-16,6.0,3.0,2.0,4.0,3.0,1.0,100.0,90.0,70.0,1020,1013,1011,10.0,8.0,2.0,32,8,,0.0,5.0,Rain,8,16,January,2012
2012-02-01,12.0,3.0,-4.0,4.0,-1.0,-5.0,93.0,74.0,47.0,1019,1014,1011,10.0,9.0,8.0,14,5,,0.0,2.0,Rain,18,1,February,2012
2012-02-02,5.0,2.0,-2.0,4.0,-8.0,-12.0,93.0,53.0,33.0,1019,1013,1011,10.0,10.0,8.0,50,24,69.0,0.0,1.0,Rain,7,2,February,2012
2012-03-01,20.0,11.0,2.0,5.0,1.0,-2.0,81.0,51.0,24.0,1023,1021,1020,10.0,10.0,10.0,16,6,26.0,0.0,2.0,Rain,321,1,March,2012
2012-03-21,7.0,4.0,2.0,3.0,2.0,1.0,100.0,87.0,76.0,1024,1020,1019,10.0,9.0,4.0,27,18,47.0,0.0,5.0,Rain-Snow,63,21,March,2012
2012-03-22,15.0,8.0,2.0,4.0,3.0,2.0,100.0,73.0,42.0,1025,1023,1022,10.0,8.0,3.0,10,3,,0.0,2.0,Fog,159,22,March,2012
2012-04-02,20.0,14.0,9.0,9.0,6.0,3.0,82.0,62.0,35.0,1008,1007,1004,10.0,10.0,10.0,23,8,55.0,0.0,2.0,Rain,215,2,April,2012
2012-04-03,17.0,13.0,11.0,10.0,8.0,7.0,94.0,80.0,52.0,1007,1005,1004,10.0,10.0,8.0,29,6,32.0,0.0,5.0,Rain,104,3,April,2012
2012-04-04,11.0,10.0,9.0,10.0,9.0,8.0,100.0,94.0,82.0,1007,1006,1005,10.0,8.0,4.0,16,5,47.0,0.0,6.0,Rain,359,4,April,2012
2012-04-05,14.0,11.0,8.0,9.0,7.0,5.0,100.0,86.0,55.0,1007,1006,1004,10.0,9.0,7.0,34,11,47.0,0.0,6.0,Rain,193,5,April,2012
2012-04-06,10.0,7.0,3.0,7.0,3.0,0.0,100.0,76.0,50.0,1011,1008,1005,10.0,10.0,7.0,40,13,60.0,0.0,4.0,Rain,206,6,April,2012
2012-04-10,17.0,14.0,11.0,10.0,6.0,1.0,82.0,56.0,35.0,1010,1006,1004,31.0,12.0,7.0,48,16,74.0,0.51,2.0,Rain-Thunderstorm,231,10,April,2012
2012-04-12,15.0,12.0,8.0,7.0,6.0,1.0,82.0,65.0,43.0,1008,1005,1002,31.0,11.0,10.0,26,8,27.0,0.0,3.0,Rain,116,12,April,2012
2012-04-14,15.0,11.0,7.0,6.0,3.0,0.0,87.0,67.0,36.0,1009,1005,1003,31.0,11.0,8.0,48,26,63.0,0.51,3.0,Rain-Thunderstorm,279,14,April,2012
2012-04-18,14.0,11.0,7.0,6.0,2.0,-2.0,76.0,54.0,38.0,1013,1009,1005,31.0,11.0,10.0,40,24,52.0,0.0,3.0,Rain,269,18,April,2012
2012-04-19,16.0,12.0,8.0,8.0,4.0,-2.0,87.0,62.0,29.0,1007,1004,1003,31.0,12.0,10.0,39,26,64.0,0.0,4.0,Rain,256,19,April,2012
2012-04-26,17.0,13.0,9.0,10.0,8.0,6.0,94.0,75.0,43.0,1012,1008,1005,31.0,9.0,4.0,37,19,37.0,0.25,5.0,Rain,228,26,April,2012
2012-04-27,20.0,14.0,8.0,13.0,9.0,7.0,100.0,78.0,39.0,1012,1010,1007,31.0,11.0,3.0,50,10,71.0,4.06,5.0,Rain,214,27,April,2012
2012-04-28,11.0,10.0,8.0,10.0,7.0,4.0,94.0,81.0,54.0,1010,1007,1005,31.0,11.0,9.0,32,13,60.0,3.05,5.0,Rain,237,28,April,2012
2012-04-29,13.0,9.0,6.0,7.0,5.0,2.0,100.0,81.0,44.0,1012,1010,1008,31.0,11.0,6.0,24,14,61.0,3.05,5.0,Rain-Thunderstorm,192,29,April,2012
2012-04-30,14.0,10.0,5.0,7.0,4.0,1.0,93.0,76.0,41.0,1014,1012,1011,23.0,10.0,5.0,37,11,45.0,1.02,3.0,Rain,231,30,April,2012
2012-05-03,18.0,12.0,6.0,12.0,7.0,4.0,94.0,73.0,43.0,1016,1013,1010,31.0,11.0,5.0,27,8,50.0,2.03,3.0,Rain,209,3,May,2012
2012-05-04,16.0,12.0,9.0,11.0,9.0,5.0,100.0,84.0,38.0,1012,1010,1009,31.0,10.0,3.0,32,14,60.0,4.06,4.0,Rain-Thunderstorm,201,4,May,2012
2012-05-05,16.0,12.0,8.0,10.0,8.0,5.0,100.0,79.0,48.0,1011,1010,1009,31.0,11.0,5.0,29,14,53.0,0.0,4.0,Rain,190,5,May,2012
2012-05-06,19.0,13.0,8.0,11.0,8.0,5.0,100.0,74.0,33.0,1018,1014,1011,31.0,11.0,7.0,27,6,50.0,0.0,4.0,Fog,225,6,May,2012
2012-05-11,33.0,23.0,13.0,13.0,10.0,6.0,82.0,44.0,17.0,1026,1025,1020,31.0,24.0,10.0,14,6,35.0,0.0,6.0,Rain,331,11,May,2012
2012-05-12,33.0,24.0,15.0,14.0,11.0,6.0,77.0,48.0,16.0,1027,1025,1020,31.0,17.0,10.0,39,6,,0.0,1.0,Rain,350,12,May,2012
2012-05-19,22.0,18.0,14.0,14.0,8.0,4.0,94.0,57.0,25.0,1009,1007,1005,31.0,11.0,3.0,53,19,50.0,0.0,3.0,Rain,234,19,May,2012
2012-05-20,17.0,13.0,9.0,7.0,4.0,0.0,76.0,59.0,31.0,1012,1009,1007,31.0,11.0,10.0,26,13,37.0,0.25,4.0,Rain-Thunderstorm,274,20,May,2012
2012-06-18,32.0,23.0,15.0,13.0,7.0,3.0,52.0,32.0,10.0,1018,1015,1008,31.0,15.0,10.0,21,8,35.0,0.0,2.0,Rain-Thunderstorm,230,18,June,2012
2012-06-19,26.0,22.0,18.0,18.0,14.0,7.0,94.0,63.0,32.0,1016,1014,1011,31.0,11.0,8.0,23,11,24.0,0.0,2.0,Rain,122,19,June,2012
2012-07-25,35.0,28.0,20.0,15.0,9.0,4.0,53.0,32.0,8.0,1016,1014,1007,31.0,14.0,10.0,37,11,48.0,1.02,1.0,Rain,170,25,July,2012
2012-07-26,35.0,27.0,19.0,18.0,13.0,8.0,88.0,50.0,14.0,1019,1014,1006,31.0,11.0,5.0,35,11,66.0,5.08,2.0,Rain-Thunderstorm,73,26,July,2012
2012-07-27,32.0,24.0,17.0,17.0,14.0,9.0,83.0,55.0,26.0,1016,1014,1009,31.0,12.0,10.0,37,13,37.0,0.51,2.0,Rain-Thunderstorm,7,27,July,2012
2012-09-08,32.0,25.0,18.0,14.0,8.0,4.0,64.0,35.0,13.0,1022,1020,1015,31.0,12.0,10.0,29,8,47.0,0.51,2.0,Rain-Thunderstorm,333,8,September,2012
2012-09-23,28.0,22.0,16.0,17.0,10.0,6.0,94.0,54.0,15.0,1015,1013,1009,31.0,13.0,8.0,37,11,66.0,0.0,3.0,Rain,218,23,September,2012
2012-09-26,19.0,16.0,11.0,13.0,7.0,2.0,94.0,62.0,30.0,1012,1007,1004,31.0,11.0,6.0,34,19,40.0,0.51,4.0,Rain,250,26,September,2012
2012-09-28,16.0,14.0,13.0,17.0,15.0,12.0,100.0,96.0,86.0,1015,1013,1010,31.0,8.0,3.0,16,10,,32.0,6.0,Rain,1,28,September,2012
2012-09-29,19.0,16.0,12.0,14.0,12.0,8.0,100.0,77.0,52.0,1018,1013,1010,31.0,11.0,7.0,24,13,35.0,3.05,4.0,Rain,39,29,September,2012
2012-10-11,23.0,20.0,17.0,14.0,13.0,11.0,77.0,61.0,37.0,1014,1013,1011,31.0,12.0,10.0,27,16,58.0,0.0,3.0,Rain-Thunderstorm,239,11,October,2012
2012-10-12,19.0,17.0,13.0,15.0,13.0,10.0,100.0,77.0,52.0,1017,1015,1013,31.0,11.0,6.0,23,10,,4.06,4.0,Rain,37,12,October,2012
2012-10-14,19.0,13.0,8.0,12.0,7.0,4.0,94.0,63.0,35.0,1015,1010,1006,31.0,11.0,5.0,40,11,52.0,0.0,2.0,Rain,233,14,October,2012
2012-10-19,13.0,12.0,11.0,14.0,10.0,8.0,100.0,82.0,63.0,1013,1009,1004,31.0,11.0,8.0,21,10,39.0,1.02,4.0,Rain,175,19,October,2012
2012-10-20,17.0,14.0,11.0,12.0,11.0,9.0,100.0,82.0,56.0,1013,1012,1010,31.0,10.0,8.0,14,5,,1.02,4.0,Rain,7,20,October,2012
2012-10-21,12.0,11.0,11.0,12.0,10.0,7.0,100.0,84.0,55.0,1017,1012,1009,31.0,11.0,6.0,11,5,27.0,2.03,4.0,Rain,105,21,October,2012
2012-10-22,19.0,13.0,8.0,10.0,9.0,8.0,100.0,82.0,49.0,1021,1019,1017,31.0,5.0,0.0,8,3,,0.0,2.0,Fog,8,22,October,2012
2012-10-24,18.0,14.0,9.0,15.0,12.0,8.0,100.0,86.0,68.0,1018,1015,1011,26.0,11.0,6.0,19,6,,0.51,3.0,Rain,351,24,October,2012
2012-10-25,17.0,14.0,12.0,14.0,13.0,11.0,100.0,88.0,67.0,1012,1009,1005,31.0,10.0,6.0,24,10,42.0,2.03,5.0,Rain,147,25,October,2012
2012-10-26,17.0,14.0,11.0,13.0,11.0,9.0,100.0,82.0,59.0,1005,1003,1000,31.0,12.0,10.0,16,11,48.0,0.0,4.0,Rain,197,26,October,2012
2012-10-27,17.0,13.0,8.0,12.0,8.0,-1.0,100.0,73.0,34.0,1014,1006,1002,31.0,11.0,10.0,42,11,63.0,0.0,4.0,Rain,4,27,October,2012
2012-10-30,9.0,7.0,4.0,9.0,5.0,1.0,100.0,88.0,69.0,1012,1003,998,31.0,10.0,4.0,14,8,,12.95,5.0,Rain,3,30,October,2012
2012-11-03,13.0,11.0,9.0,13.0,11.0,8.0,100.0,95.0,82.0,1014,1011,1009,19.0,8.0,3.0,11,5,,6.1,6.0,Rain,110,3,November,2012
2012-11-04,13.0,12.0,11.0,14.0,12.0,4.0,100.0,93.0,62.0,1011,1007,1005,26.0,7.0,1.0,23,5,39.0,7.87,6.0,Rain,315,4,November,2012
2012-11-07,11.0,7.0,3.0,8.0,2.0,-2.0,100.0,74.0,38.0,1029,1025,1023,31.0,11.0,5.0,21,13,,2.03,5.0,Rain,7,7,November,2012
2012-11-08,12.0,10.0,8.0,12.0,11.0,7.0,100.0,98.0,86.0,1023,1020,1017,14.0,10.0,3.0,19,6,34.0,7.11,5.0,Rain,16,8,November,2012
2012-11-09,16.0,13.0,11.0,13.0,12.0,10.0,100.0,93.0,73.0,1018,1015,1013,31.0,10.0,6.0,21,5,48.0,0.51,5.0,Rain,193,9,November,2012
2012-11-10,14.0,11.0,8.0,11.0,8.0,7.0,100.0,85.0,61.0,1013,1011,1009,31.0,11.0,8.0,29,14,61.0,0.25,5.0,Rain,224,10,November,2012
2012-11-17,12.0,11.0,9.0,12.0,11.0,8.0,100.0,92.0,75.0,1013,1009,1007,31.0,10.0,7.0,13,5,,0.25,5.0,Rain,123,17,November,2012
2012-11-18,16.0,11.0,7.0,10.0,8.0,6.0,100.0,82.0,54.0,1015,1011,1008,31.0,10.0,4.0,19,6,,0.0,4.0,Fog,13,18,November,2012
2012-11-20,11.0,8.0,4.0,10.0,7.0,4.0,100.0,95.0,82.0,1021,1019,1017,31.0,6.0,0.0,10,5,,0.0,5.0,Fog,352,20,November,2012
2012-12-07,8.0,5.0,2.0,6.0,4.0,0.0,100.0,92.0,75.0,1022,1017,1015,14.0,8.0,2.0,11,5,,0.51,5.0,Rain,347,7,December,2012
2012-12-08,11.0,6.0,1.0,6.0,1.0,-2.0,100.0,71.0,32.0,1026,1022,1019,31.0,6.0,0.0,35,10,45.0,0.0,6.0,Fog,4,8,December,2012
2012-12-13,7.0,3.0,-1.0,6.0,2.0,-2.0,100.0,88.0,60.0,1018,1014,1012,11.0,8.0,5.0,19,6,39.0,0.25,4.0,Rain,249,13,December,2012
2012-12-14,13.0,10.0,7.0,12.0,8.0,4.0,100.0,87.0,64.0,1015,1011,1008,31.0,9.0,4.0,37,19,61.0,0.76,6.0,Fog-Rain,186,14,December,2012
2012-12-15,13.0,12.0,11.0,12.0,9.0,7.0,100.0,84.0,63.0,1021,1016,1011,31.0,11.0,3.0,32,24,52.0,0.76,4.0,Rain,236,15,December,2012
2012-12-17,13.0,9.0,5.0,11.0,5.0,-1.0,94.0,65.0,33.0,1024,1022,1020,31.0,13.0,7.0,24,18,37.0,0.0,2.0,Rain,250,17,December,2012
2012-12-18,8.0,4.0,2.0,7.0,5.0,2.0,100.0,96.0,80.0,1027,1024,1023,10.0,4.0,0.0,13,5,,0.0,6.0,Fog,344,18,December,2012
2012-12-19,11.0,9.0,7.0,10.0,8.0,6.0,100.0,96.0,81.0,1025,1022,1019,31.0,5.0,1.0,11,5,,0.51,6.0,Fog,340,19,December,2012
2012-12-22,11.0,9.0,8.0,10.0,9.0,7.0,100.0,95.0,78.0,1027,1026,1025,14.0,8.0,0.0,13,6,,0.0,5.0,Fog,17,22,December,2012
2012-12-25,11.0,7.0,3.0,8.0,5.0,2.0,100.0,85.0,62.0,1018,1014,1012,31.0,11.0,10.0,19,8,,0.0,4.0,Rain,339,25,December,2012
2012-12-27,6.0,2.0,-2.0,4.0,1.0,-3.0,100.0,97.0,80.0,1036,1032,1030,26.0,7.0,2.0,11,5,,0.0,3.0,Fog,17,27,December,2012
2012-12-28,13.0,6.0,-2.0,6.0,2.0,-2.0,100.0,89.0,62.0,1038,1032,1029,26.0,7.0,3.0,10,5,,0.0,1.0,Fog,355,28,December,2012
2012-12-29,5.0,1.0,-3.0,5.0,1.0,-3.0,100.0,99.0,89.0,1033,1027,1025,8.0,4.0,0.0,11,5,,0.0,4.0,Fog,38,29,December,2012
2012-12-30,3.0,2.0,0.0,3.0,2.0,1.0,100.0,98.0,86.0,1036,1032,1029,7.0,3.0,1.0,8,3,,0.0,6.0,Fog,155,30,December,2012
2012-12-31,4.0,2.0,1.0,3.0,2.0,1.0,100.0,98.0,81.0,1034,1027,1021,8.0,3.0,0.0,14,5,,2.03,6.0,Fog-Rain,147,31,December,2012
2013-01-01,9.0,6.0,3.0,6.0,4.0,2.0,100.0,93.0,76.0,1024,1021,1018,11.0,7.0,2.0,10,5,23.0,1.02,4.0,Rain,154,1,January,2013
2013-01-02,11.0,6.0,0.0,3.0,2.0,0.0,100.0,81.0,42.0,1029,1026,1024,31.0,6.0,0.0,37,10,,0.0,4.0,Fog,12,2,January,2013
2013-01-07,4.0,1.0,-2.0,4.0,1.0,-2.0,100.0,99.0,86.0,1033,1029,1028,5.0,2.0,0.0,10,5,,0.0,6.0,Fog,2,7,January,2013
2013-01-10,11.0,8.0,4.0,8.0,5.0,2.0,100.0,96.0,76.0,1028,1025,1024,8.0,4.0,0.0,8,3,,0.0,4.0,Fog,342,10,January,2013
2013-01-11,9.0,6.0,3.0,6.0,6.0,3.0,100.0,91.0,70.0,1027,1024,1022,31.0,6.0,1.0,11,5,,0.0,6.0,Fog,287,11,January,2013
2013-01-12,12.0,8.0,4.0,7.0,5.0,4.0,100.0,84.0,57.0,1022,1018,1014,31.0,9.0,1.0,34,11,50.0,2.03,4.0,Fog,217,12,January,2013
2013-01-13,8.0,6.0,3.0,5.0,0.0,-3.0,100.0,68.0,43.0,1019,1014,1013,31.0,11.0,4.0,27,21,45.0,2.03,3.0,Rain,279,13,January,2013
2013-01-16,10.0,8.0,6.0,8.0,4.0,-1.0,93.0,76.0,45.0,1020,1014,1010,31.0,11.0,7.0,37,23,64.0,0.51,4.0,Rain,239,16,January,2013
2013-01-19,10.0,8.0,6.0,10.0,7.0,1.0,100.0,84.0,61.0,999,986,980,31.0,11.0,5.0,55,26,85.0,5.08,5.0,Rain,210,19,January,2013
2013-01-20,9.0,6.0,3.0,6.0,1.0,-2.0,100.0,69.0,42.0,1006,1001,992,31.0,11.0,10.0,32,19,53.0,0.25,3.0,Rain,249,20,January,2013
2013-01-21,8.0,6.0,4.0,6.0,-1.0,-5.0,100.0,62.0,36.0,1014,1008,1002,31.0,12.0,10.0,35,18,47.0,0.25,2.0,Rain,269,21,January,2013
2013-01-22,5.0,2.0,-1.0,4.0,1.0,-5.0,100.0,83.0,44.0,1015,1008,1004,31.0,10.0,4.0,24,16,53.0,3.05,5.0,Rain-Snow,222,22,January,2013
2013-01-23,7.0,3.0,-1.0,5.0,-1.0,-4.0,93.0,66.0,42.0,1017,1013,1006,31.0,12.0,10.0,39,19,63.0,0.0,2.0,Rain,277,23,January,2013
2013-01-24,12.0,8.0,4.0,7.0,2.0,-3.0,93.0,64.0,29.0,1016,1012,1008,31.0,11.0,10.0,34,23,53.0,0.0,2.0,Rain,280,24,January,2013
2013-01-26,18.0,10.0,2.0,8.0,1.0,-7.0,100.0,63.0,14.0,1021,1018,1015,31.0,10.0,0.0,29,10,42.0,0.0,2.0,Fog,36,26,January,2013
2013-01-27,10.0,6.0,1.0,8.0,3.0,-2.0,93.0,81.0,64.0,1024,1019,1015,31.0,11.0,8.0,39,6,60.0,0.25,5.0,Rain,272,27,January,2013
2013-02-01,13.0,7.0,0.0,8.0,5.0,1.0,100.0,88.0,59.0,1032,1024,1014,31.0,5.0,0.0,35,8,53.0,0.51,4.0,Fog-Rain,216,1,February,2013
2013-02-02,9.0,7.0,4.0,9.0,1.0,-3.0,94.0,62.0,35.0,1024,1017,1012,31.0,12.0,10.0,47,29,61.0,0.51,3.0,Rain,320,2,February,2013
2013-02-06,11.0,8.0,4.0,1.0,-2.0,-5.0,81.0,52.0,33.0,1021,1018,1017,31.0,12.0,10.0,53,26,64.0,0.0,2.0,Rain,300,6,February,2013
2013-02-10,10.0,4.0,-2.0,6.0,0.0,-4.0,93.0,76.0,40.0,1027,1016,1008,31.0,12.0,7.0,52,13,74.0,0.0,5.0,Rain,247,10,February,2013
2013-02-17,11.0,6.0,0.0,7.0,4.0,1.0,100.0,86.0,59.0,1018,1014,1012,19.0,8.0,5.0,21,6,48.0,0.25,5.0,Rain,280,17,February,2013
2013-02-18,13.0,9.0,6.0,8.0,6.0,2.0,100.0,82.0,47.0,1014,1012,1010,31.0,8.0,3.0,13,6,32.0,0.25,5.0,Rain,172,18,February,2013
2013-02-19,11.0,8.0,4.0,9.0,7.0,3.0,94.0,86.0,70.0,1013,1011,1009,19.0,10.0,7.0,29,10,,0.76,5.0,Rain,134,19,February,2013
2013-02-20,13.0,10.0,7.0,9.0,7.0,5.0,100.0,80.0,55.0,1014,1013,1012,31.0,9.0,3.0,19,6,39.0,0.0,4.0,Rain,250,20,February,2013
2013-02-21,10.0,8.0,7.0,9.0,6.0,3.0,94.0,81.0,69.0,1014,1011,1007,31.0,11.0,10.0,23,14,50.0,1.02,5.0,Rain,225,21,February,2013
2013-02-22,12.0,9.0,6.0,8.0,6.0,4.0,100.0,82.0,53.0,1007,1003,999,31.0,10.0,5.0,29,14,50.0,2.03,5.0,Rain,232,22,February,2013
2013-02-24,8.0,3.0,-2.0,2.0,-4.0,-8.0,100.0,62.0,25.0,1022,1018,1016,31.0,13.0,10.0,29,8,47.0,0.0,2.0,Rain,325,24,February,2013
2013-02-27,6.0,3.0,1.0,0.0,-2.0,-4.0,81.0,66.0,46.0,1020,1017,1014,31.0,11.0,4.0,19,6,,0.0,5.0,Rain-Snow,87,27,February,2013
2013-02-28,5.0,3.0,2.0,2.0,-1.0,-4.0,87.0,71.0,50.0,1016,1012,1009,31.0,11.0,10.0,29,16,52.0,0.76,5.0,Rain-Snow,24,28,February,2013
2013-03-04,13.0,9.0,4.0,8.0,4.0,2.0,100.0,73.0,39.0,1011,1003,999,31.0,11.0,8.0,39,10,61.0,7.11,6.0,Rain,98,4,March,2013
2013-03-05,14.0,11.0,7.0,11.0,9.0,7.0,100.0,94.0,68.0,999,996,995,31.0,10.0,4.0,23,8,50.0,7.87,5.0,Rain,142,5,March,2013
2013-03-06,15.0,11.0,7.0,12.0,9.0,7.0,100.0,87.0,61.0,1004,998,996,31.0,9.0,3.0,37,8,53.0,0.51,5.0,Fog-Rain,219,6,March,2013
2013-03-07,16.0,13.0,9.0,14.0,11.0,8.0,100.0,90.0,62.0,1004,1002,999,31.0,9.0,2.0,61,19,87.0,8.89,5.0,Rain-Thunderstorm,195,7,March,2013
2013-03-08,11.0,10.0,8.0,10.0,8.0,7.0,100.0,90.0,76.0,1009,1008,1005,31.0,10.0,3.0,27,14,47.0,7.87,5.0,Rain,209,8,March,2013
2013-03-09,14.0,11.0,7.0,9.0,6.0,4.0,100.0,79.0,48.0,1010,1007,1005,31.0,10.0,2.0,29,13,71.0,4.06,4.0,Rain,213,9,March,2013
2013-03-10,12.0,9.0,7.0,7.0,5.0,3.0,100.0,77.0,54.0,1008,1006,1005,31.0,11.0,2.0,37,18,60.0,0.0,3.0,Rain,227,10,March,2013
2013-03-16,11.0,8.0,6.0,4.0,2.0,-2.0,87.0,66.0,48.0,1015,1011,1008,31.0,11.0,10.0,23,10,48.0,0.51,5.0,Rain,196,16,March,2013
2013-03-17,11.0,8.0,6.0,9.0,7.0,4.0,100.0,92.0,71.0,1008,1001,998,31.0,9.0,2.0,19,8,47.0,3.05,5.0,Rain,257,17,March,2013
2013-03-19,12.0,6.0,0.0,8.0,4.0,-2.0,100.0,87.0,51.0,1009,1004,1000,31.0,10.0,3.0,23,6,39.0,0.51,4.0,Rain,321,19,March,2013
2013-03-22,12.0,7.0,2.0,9.0,6.0,1.0,100.0,83.0,56.0,1012,1008,1007,31.0,11.0,3.0,24,10,50.0,0.76,4.0,Rain,252,22,March,2013
2013-03-23,14.0,9.0,4.0,8.0,6.0,2.0,100.0,82.0,44.0,1009,1004,1001,31.0,10.0,5.0,26,8,55.0,2.03,4.0,Rain,174,23,March,2013
2013-03-24,14.0,10.0,7.0,7.0,6.0,4.0,100.0,79.0,46.0,1009,1004,1002,31.0,11.0,6.0,35,10,58.0,1.02,4.0,Rain,255,24,March,2013
2013-03-25,12.0,8.0,5.0,10.0,6.0,1.0,94.0,78.0,56.0,1013,1009,1007,31.0,11.0,10.0,47,21,72.0,0.51,5.0,Rain,234,25,March,2013
2013-03-26,14.0,11.0,9.0,12.0,11.0,9.0,100.0,89.0,71.0,1008,1006,1003,31.0,11.0,8.0,45,23,69.0,2.03,5.0,Rain,237,26,March,2013
2013-03-27,16.0,12.0,9.0,10.0,9.0,7.0,100.0,81.0,49.0,1005,1003,1002,31.0,11.0,3.0,35,16,53.0,0.51,4.0,Rain,222,27,March,2013
2013-03-28,16.0,13.0,10.0,10.0,8.0,7.0,94.0,74.0,53.0,1013,1008,1005,31.0,11.0,10.0,35,18,61.0,0.0,3.0,Rain,241,28,March,2013
2013-03-29,15.0,12.0,9.0,13.0,11.0,7.0,100.0,88.0,64.0,1013,1011,1006,31.0,11.0,4.0,39,26,52.0,2.03,5.0,Rain,225,29,March,2013
2013-03-31,16.0,11.0,7.0,11.0,8.0,5.0,100.0,82.0,52.0,1013,1007,999,26.0,10.0,7.0,23,13,48.0,4.06,4.0,Rain,199,31,March,2013
2013-04-01,13.0,11.0,8.0,11.0,6.0,1.0,100.0,71.0,35.0,1008,1003,999,31.0,11.0,3.0,42,14,48.0,6.1,3.0,Rain-Thunderstorm,265,1,April,2013
2013-04-02,14.0,10.0,5.0,6.0,4.0,2.0,87.0,66.0,44.0,1011,1009,1008,31.0,11.0,3.0,24,16,48.0,0.25,2.0,Rain,248,2,April,2013
2013-04-03,14.0,9.0,3.0,9.0,6.0,2.0,100.0,84.0,43.0,1011,1005,1001,31.0,11.0,4.0,34,6,53.0,6.1,4.0,Rain,217,3,April,2013
2013-04-04,14.0,10.0,6.0,8.0,6.0,4.0,100.0,80.0,41.0,1003,1001,1000,31.0,11.0,5.0,29,11,40.0,0.25,4.0,Rain,215,4,April,2013
2013-04-05,10.0,7.0,4.0,7.0,2.0,-4.0,100.0,70.0,29.0,1013,1006,1002,31.0,11.0,6.0,29,14,,0.0,4.0,Rain,29,5,April,2013
2013-04-08,15.0,11.0,8.0,8.0,4.0,0.0,87.0,60.0,31.0,1014,1012,1011,31.0,12.0,10.0,29,19,47.0,0.0,3.0,Rain,259,8,April,2013
2013-04-26,19.0,15.0,11.0,11.0,9.0,8.0,82.0,66.0,42.0,1019,1015,1011,31.0,12.0,10.0,21,11,,6.1,2.0,Rain,18,26,April,2013
2013-04-27,14.0,10.0,6.0,11.0,3.0,-4.0,100.0,65.0,26.0,1012,1009,1006,31.0,11.0,5.0,37,14,50.0,6.1,5.0,Rain,17,27,April,2013
2013-04-28,8.0,5.0,2.0,1.0,-1.0,-4.0,75.0,63.0,46.0,1011,1009,1008,31.0,12.0,10.0,29,18,53.0,0.0,4.0,Rain,32,28,April,2013
2013-04-29,12.0,7.0,3.0,8.0,4.0,0.0,100.0,81.0,55.0,1011,1009,1007,31.0,11.0,7.0,32,19,63.0,1.02,5.0,Rain,38,29,April,2013
2013-04-30,14.0,10.0,6.0,7.0,4.0,3.0,93.0,72.0,51.0,1013,1011,1010,31.0,11.0,8.0,14,8,,1.02,4.0,Rain,32,30,April,2013
2013-05-01,15.0,11.0,6.0,9.0,7.0,4.0,100.0,80.0,40.0,1018,1016,1013,31.0,10.0,7.0,14,5,47.0,0.0,3.0,Rain,40,1,May,2013
2013-05-06,24.0,16.0,7.0,8.0,5.0,2.0,81.0,50.0,20.0,1023,1021,1017,31.0,19.0,10.0,34,11,53.0,0.0,1.0,Rain,279,6,May,2013
